corpus,clip_id,percorso,classe,contributore,eta,genere,autore,licenza,link_origine
vocalsound,m3072_0_throatclearing,data/raw/vocalsound/estratti/m3072_0_throatclearing.wav,,m3072,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_cough,data/raw/vocalsound/estratti/m3073_0_cough.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_laughter,data/raw/vocalsound/estratti/m3073_0_laughter.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_sigh,data/raw/vocalsound/estratti/m3073_0_sigh.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_sneeze,data/raw/vocalsound/estratti/m3073_0_sneeze.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_sniff,data/raw/vocalsound/estratti/m3073_0_sniff.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3073_0_throatclearing,data/raw/vocalsound/estratti/m3073_0_throatclearing.wav,,m3073,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_cough,data/raw/vocalsound/estratti/m3074_0_cough.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_laughter,data/raw/vocalsound/estratti/m3074_0_laughter.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_sigh,data/raw/vocalsound/estratti/m3074_0_sigh.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_sneeze,data/raw/vocalsound/estratti/m3074_0_sneeze.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_sniff,data/raw/vocalsound/estratti/m3074_0_sniff.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3074_0_throatclearing,data/raw/vocalsound/estratti/m3074_0_throatclearing.wav,,m3074,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_cough,data/raw/vocalsound/estratti/m3076_0_cough.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_laughter,data/raw/vocalsound/estratti/m3076_0_laughter.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_sigh,data/raw/vocalsound/estratti/m3076_0_sigh.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_sneeze,data/raw/vocalsound/estratti/m3076_0_sneeze.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_sniff,data/raw/vocalsound/estratti/m3076_0_sniff.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3076_0_throatclearing,data/raw/vocalsound/estratti/m3076_0_throatclearing.wav,,m3076,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_cough,data/raw/vocalsound/estratti/m3078_0_cough.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_laughter,data/raw/vocalsound/estratti/m3078_0_laughter.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_sigh,data/raw/vocalsound/estratti/m3078_0_sigh.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_sneeze,data/raw/vocalsound/estratti/m3078_0_sneeze.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_sniff,data/raw/vocalsound/estratti/m3078_0_sniff.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3078_0_throatclearing,data/raw/vocalsound/estratti/m3078_0_throatclearing.wav,,m3078,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_cough,data/raw/vocalsound/estratti/m3082_0_cough.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_laughter,data/raw/vocalsound/estratti/m3082_0_laughter.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_sigh,data/raw/vocalsound/estratti/m3082_0_sigh.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_sneeze,data/raw/vocalsound/estratti/m3082_0_sneeze.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_sniff,data/raw/vocalsound/estratti/m3082_0_sniff.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3082_0_throatclearing,data/raw/vocalsound/estratti/m3082_0_throatclearing.wav,,m3082,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_cough,data/raw/vocalsound/estratti/m3083_0_cough.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_laughter,data/raw/vocalsound/estratti/m3083_0_laughter.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_sigh,data/raw/vocalsound/estratti/m3083_0_sigh.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_sneeze,data/raw/vocalsound/estratti/m3083_0_sneeze.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_sniff,data/raw/vocalsound/estratti/m3083_0_sniff.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3083_0_throatclearing,data/raw/vocalsound/estratti/m3083_0_throatclearing.wav,,m3083,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_cough,data/raw/vocalsound/estratti/m3086_0_cough.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_laughter,data/raw/vocalsound/estratti/m3086_0_laughter.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_sigh,data/raw/vocalsound/estratti/m3086_0_sigh.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_sneeze,data/raw/vocalsound/estratti/m3086_0_sneeze.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_sniff,data/raw/vocalsound/estratti/m3086_0_sniff.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3086_0_throatclearing,data/raw/vocalsound/estratti/m3086_0_throatclearing.wav,,m3086,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_cough,data/raw/vocalsound/estratti/m3088_0_cough.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_laughter,data/raw/vocalsound/estratti/m3088_0_laughter.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_sigh,data/raw/vocalsound/estratti/m3088_0_sigh.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_sneeze,data/raw/vocalsound/estratti/m3088_0_sneeze.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_sniff,data/raw/vocalsound/estratti/m3088_0_sniff.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3088_0_throatclearing,data/raw/vocalsound/estratti/m3088_0_throatclearing.wav,,m3088,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_cough,data/raw/vocalsound/estratti/m3089_0_cough.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_laughter,data/raw/vocalsound/estratti/m3089_0_laughter.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_sigh,data/raw/vocalsound/estratti/m3089_0_sigh.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_sneeze,data/raw/vocalsound/estratti/m3089_0_sneeze.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_sniff,data/raw/vocalsound/estratti/m3089_0_sniff.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3089_0_throatclearing,data/raw/vocalsound/estratti/m3089_0_throatclearing.wav,,m3089,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_cough,data/raw/vocalsound/estratti/m3091_0_cough.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_laughter,data/raw/vocalsound/estratti/m3091_0_laughter.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_sigh,data/raw/vocalsound/estratti/m3091_0_sigh.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_sneeze,data/raw/vocalsound/estratti/m3091_0_sneeze.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_sniff,data/raw/vocalsound/estratti/m3091_0_sniff.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3091_0_throatclearing,data/raw/vocalsound/estratti/m3091_0_throatclearing.wav,,m3091,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_cough,data/raw/vocalsound/estratti/m3092_0_cough.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_laughter,data/raw/vocalsound/estratti/m3092_0_laughter.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_sigh,data/raw/vocalsound/estratti/m3092_0_sigh.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_sneeze,data/raw/vocalsound/estratti/m3092_0_sneeze.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_sniff,data/raw/vocalsound/estratti/m3092_0_sniff.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3092_0_throatclearing,data/raw/vocalsound/estratti/m3092_0_throatclearing.wav,,m3092,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_cough,data/raw/vocalsound/estratti/m3096_0_cough.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_laughter,data/raw/vocalsound/estratti/m3096_0_laughter.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_sigh,data/raw/vocalsound/estratti/m3096_0_sigh.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_sneeze,data/raw/vocalsound/estratti/m3096_0_sneeze.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_sniff,data/raw/vocalsound/estratti/m3096_0_sniff.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3096_0_throatclearing,data/raw/vocalsound/estratti/m3096_0_throatclearing.wav,,m3096,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_cough,data/raw/vocalsound/estratti/m3098_0_cough.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_laughter,data/raw/vocalsound/estratti/m3098_0_laughter.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_sigh,data/raw/vocalsound/estratti/m3098_0_sigh.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_sneeze,data/raw/vocalsound/estratti/m3098_0_sneeze.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_sniff,data/raw/vocalsound/estratti/m3098_0_sniff.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3098_0_throatclearing,data/raw/vocalsound/estratti/m3098_0_throatclearing.wav,,m3098,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_cough,data/raw/vocalsound/estratti/m3100_0_cough.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_laughter,data/raw/vocalsound/estratti/m3100_0_laughter.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_sigh,data/raw/vocalsound/estratti/m3100_0_sigh.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_sneeze,data/raw/vocalsound/estratti/m3100_0_sneeze.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_sniff,data/raw/vocalsound/estratti/m3100_0_sniff.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_0_throatclearing,data/raw/vocalsound/estratti/m3100_0_throatclearing.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_cough,data/raw/vocalsound/estratti/m3100_1_cough.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_laughter,data/raw/vocalsound/estratti/m3100_1_laughter.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_sigh,data/raw/vocalsound/estratti/m3100_1_sigh.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_sneeze,data/raw/vocalsound/estratti/m3100_1_sneeze.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_sniff,data/raw/vocalsound/estratti/m3100_1_sniff.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3100_1_throatclearing,data/raw/vocalsound/estratti/m3100_1_throatclearing.wav,,m3100,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_cough,data/raw/vocalsound/estratti/m3101_0_cough.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_laughter,data/raw/vocalsound/estratti/m3101_0_laughter.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_sigh,data/raw/vocalsound/estratti/m3101_0_sigh.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_sneeze,data/raw/vocalsound/estratti/m3101_0_sneeze.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_sniff,data/raw/vocalsound/estratti/m3101_0_sniff.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3101_0_throatclearing,data/raw/vocalsound/estratti/m3101_0_throatclearing.wav,,m3101,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_cough,data/raw/vocalsound/estratti/m3102_0_cough.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_laughter,data/raw/vocalsound/estratti/m3102_0_laughter.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_sigh,data/raw/vocalsound/estratti/m3102_0_sigh.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_sneeze,data/raw/vocalsound/estratti/m3102_0_sneeze.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_sniff,data/raw/vocalsound/estratti/m3102_0_sniff.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3102_0_throatclearing,data/raw/vocalsound/estratti/m3102_0_throatclearing.wav,,m3102,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_cough,data/raw/vocalsound/estratti/m3103_0_cough.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_laughter,data/raw/vocalsound/estratti/m3103_0_laughter.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_sigh,data/raw/vocalsound/estratti/m3103_0_sigh.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_sneeze,data/raw/vocalsound/estratti/m3103_0_sneeze.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_sniff,data/raw/vocalsound/estratti/m3103_0_sniff.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_0_throatclearing,data/raw/vocalsound/estratti/m3103_0_throatclearing.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_cough,data/raw/vocalsound/estratti/m3103_1_cough.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_laughter,data/raw/vocalsound/estratti/m3103_1_laughter.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_sigh,data/raw/vocalsound/estratti/m3103_1_sigh.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_sneeze,data/raw/vocalsound/estratti/m3103_1_sneeze.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_sniff,data/raw/vocalsound/estratti/m3103_1_sniff.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3103_1_throatclearing,data/raw/vocalsound/estratti/m3103_1_throatclearing.wav,,m3103,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_cough,data/raw/vocalsound/estratti/m3104_0_cough.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_laughter,data/raw/vocalsound/estratti/m3104_0_laughter.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_sigh,data/raw/vocalsound/estratti/m3104_0_sigh.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_sneeze,data/raw/vocalsound/estratti/m3104_0_sneeze.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_sniff,data/raw/vocalsound/estratti/m3104_0_sniff.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3104_0_throatclearing,data/raw/vocalsound/estratti/m3104_0_throatclearing.wav,,m3104,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_cough,data/raw/vocalsound/estratti/m3109_0_cough.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_laughter,data/raw/vocalsound/estratti/m3109_0_laughter.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_sigh,data/raw/vocalsound/estratti/m3109_0_sigh.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_sneeze,data/raw/vocalsound/estratti/m3109_0_sneeze.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_sniff,data/raw/vocalsound/estratti/m3109_0_sniff.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3109_0_throatclearing,data/raw/vocalsound/estratti/m3109_0_throatclearing.wav,,m3109,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_cough,data/raw/vocalsound/estratti/m3110_0_cough.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_laughter,data/raw/vocalsound/estratti/m3110_0_laughter.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_sigh,data/raw/vocalsound/estratti/m3110_0_sigh.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_sneeze,data/raw/vocalsound/estratti/m3110_0_sneeze.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_sniff,data/raw/vocalsound/estratti/m3110_0_sniff.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3110_0_throatclearing,data/raw/vocalsound/estratti/m3110_0_throatclearing.wav,,m3110,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_cough,data/raw/vocalsound/estratti/m3113_0_cough.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_laughter,data/raw/vocalsound/estratti/m3113_0_laughter.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_sigh,data/raw/vocalsound/estratti/m3113_0_sigh.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_sneeze,data/raw/vocalsound/estratti/m3113_0_sneeze.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_sniff,data/raw/vocalsound/estratti/m3113_0_sniff.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3113_0_throatclearing,data/raw/vocalsound/estratti/m3113_0_throatclearing.wav,,m3113,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
vocalsound,m3114_0_cough,data/raw/vocalsound/estratti/m3114_0_cough.wav,,m3114,,,"VocalSound (Y. Gong et al., MIT)",CC BY-SA,https://github.com/YuanGongND/vocalsound
